id,dataset,classifier,reduction,accuracy,IC_Accuracy,precision,recall,f1,n_estimators,criterion,max_depth,min_samples_leaf,max_features,bootstrap,n_jobs,random_state,class_weight
1151,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6208574746021962, 0.7918697981250764)",0.6583333333333334,0.5700000000000001,0.5813492063492063,2000,gini,,20,42,True,-1,707878,
1152,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6565642458346096, 0.8288902996199358)",0.7,0.665,0.6634920634920635,2000,gini,,1,46,True,-1,707878,
1153,euclidian_px_all,randomforestclassifier,None,0.7618181818181818,"(0.6801483509782598, 0.8434880126581039)",0.7221428571428572,0.665,0.6778860028860029,2000,gini,,2,46,True,-1,707878,
1154,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,2000,gini,,5,46,True,-1,707878,
1155,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,2000,gini,,10,46,True,-1,707878,
1156,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,2000,gini,,15,46,True,-1,707878,
1157,euclidian_px_all,randomforestclassifier,None,0.7063636363636363,"(0.6208574746021962, 0.7918697981250764)",0.6583333333333334,0.5700000000000001,0.5813492063492063,2000,gini,,20,46,True,-1,707878,
1158,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.6833333333333333,0.665,0.6563492063492063,2000,gini,,1,50,True,-1,707878,
1159,euclidian_px_all,randomforestclassifier,None,0.7436363636363637,"(0.6588059978740265, 0.8284667293987008)",0.6971428571428572,0.64,0.6528860028860028,2000,gini,,2,50,True,-1,707878,
1160,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6804761904761906,0.615,0.6290764790764791,2000,gini,,5,50,True,-1,707878,
1161,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,2000,gini,,10,50,True,-1,707878,
1162,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,2000,gini,,15,50,True,-1,707878,
1163,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,50,True,-1,707878,
1164,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,2000,gini,,1,54,True,-1,707878,
1165,euclidian_px_all,randomforestclassifier,None,0.7527272727272727,"(0.666414418298344, 0.8390401271562014)",0.7054761904761906,0.665,0.6707431457431458,2000,gini,,2,54,True,-1,707878,
1166,euclidian_px_all,randomforestclassifier,None,0.7518181818181818,"(0.664141605434971, 0.8394947582013926)",0.7066666666666668,0.64,0.6601587301587302,2000,gini,,5,54,True,-1,707878,
1167,euclidian_px_all,randomforestclassifier,None,0.7054545454545454,"(0.6232457096703565, 0.7876633812387344)",0.6554761904761905,0.54,0.5683621933621933,2000,gini,,10,54,True,-1,707878,
1168,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,15,54,True,-1,707878,
1169,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,54,True,-1,707878,
1170,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.6833333333333333,0.665,0.6563492063492063,2000,gini,,1,58,True,-1,707878,
1171,euclidian_px_all,randomforestclassifier,None,0.7436363636363637,"(0.6588059978740265, 0.8284667293987008)",0.7066666666666667,0.64,0.653968253968254,2000,gini,,2,58,True,-1,707878,
1172,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,58,True,-1,707878,
1173,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,2000,gini,,10,58,True,-1,707878,
1174,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,15,58,True,-1,707878,
1175,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,58,True,-1,707878,
1176,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,2000,gini,,1,62,True,-1,707878,
1177,euclidian_px_all,randomforestclassifier,None,0.7518181818181818,"(0.6696750982474247, 0.833961265388939)",0.7138095238095239,0.64,0.66002886002886,2000,gini,,2,62,True,-1,707878,
1178,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6804761904761906,0.615,0.6290764790764791,2000,gini,,5,62,True,-1,707878,
1179,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6398425242210048, 0.8074302030517224)",0.6804761904761906,0.5900000000000001,0.61002886002886,2000,gini,,10,62,True,-1,707878,
1180,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,15,62,True,-1,707878,
1181,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,62,True,-1,707878,
1182,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.6833333333333333,0.665,0.6563492063492063,2000,gini,,1,66,True,-1,707878,
1183,euclidian_px_all,randomforestclassifier,None,0.7436363636363637,"(0.6588059978740265, 0.8284667293987008)",0.6971428571428572,0.64,0.6528860028860028,2000,gini,,2,66,True,-1,707878,
1184,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,66,True,-1,707878,
1185,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6398425242210048, 0.8074302030517224)",0.6804761904761906,0.5900000000000001,0.61002886002886,2000,gini,,10,66,True,-1,707878,
1186,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,15,66,True,-1,707878,
1187,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,66,True,-1,707878,
1188,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.6833333333333333,0.665,0.6563492063492063,2000,gini,,1,70,True,-1,707878,
1189,euclidian_px_all,randomforestclassifier,None,0.7436363636363637,"(0.6588059978740265, 0.8284667293987008)",0.6971428571428572,0.64,0.6528860028860028,2000,gini,,2,70,True,-1,707878,
1190,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,70,True,-1,707878,
1191,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,2000,gini,,10,70,True,-1,707878,
1192,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,15,70,True,-1,707878,
1193,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,70,True,-1,707878,
1194,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,2000,gini,,1,74,True,-1,707878,
1195,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,2000,gini,,2,74,True,-1,707878,
1196,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6888095238095239,0.615,0.63502886002886,2000,gini,,5,74,True,-1,707878,
1197,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,2000,gini,,10,74,True,-1,707878,
1198,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,15,74,True,-1,707878,
1199,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,74,True,-1,707878,
1200,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6565642458346096, 0.8288902996199358)",0.7,0.665,0.6634920634920635,2000,gini,,1,78,True,-1,707878,
1201,euclidian_px_all,randomforestclassifier,None,0.7436363636363637,"(0.6588059978740265, 0.8284667293987008)",0.7066666666666667,0.64,0.653968253968254,2000,gini,,2,78,True,-1,707878,
1202,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6409582454525862, 0.8244963000019592)",0.6804761904761906,0.615,0.6290764790764791,2000,gini,,5,78,True,-1,707878,
1203,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,2000,gini,,10,78,True,-1,707878,
1204,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,15,78,True,-1,707878,
1205,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,78,True,-1,707878,
1206,euclidian_px_all,randomforestclassifier,None,0.7054545454545454,"(0.6232457096703565, 0.7876633812387344)",0.64,0.615,0.6111111111111112,2000,gini,,1,82,True,-1,707878,
1207,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6983333333333334,0.615,0.6361111111111111,2000,gini,,2,82,True,-1,707878,
1208,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,82,True,-1,707878,
1209,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,2000,gini,,10,82,True,-1,707878,
1210,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,15,82,True,-1,707878,
1211,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,82,True,-1,707878,
1212,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,2000,gini,,1,86,True,-1,707878,
1213,euclidian_px_all,randomforestclassifier,None,0.7427272727272727,"(0.6565642458346096, 0.8288902996199358)",0.7066666666666668,0.64,0.653968253968254,2000,gini,,2,86,True,-1,707878,
1214,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,2000,gini,,5,86,True,-1,707878,
1215,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,86,True,-1,707878,
1216,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,15,86,True,-1,707878,
1217,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,86,True,-1,707878,
1218,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6432070948556698, 0.8058838142352391)",0.6583333333333333,0.665,0.6456349206349206,2000,gini,,1,90,True,-1,707878,
1219,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.65,0.64,0.6277777777777779,2000,gini,,2,90,True,-1,707878,
1220,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,90,True,-1,707878,
1221,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,90,True,-1,707878,
1222,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,2000,gini,,15,90,True,-1,707878,
1223,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,90,True,-1,707878,
1224,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6432070948556698, 0.8058838142352391)",0.6583333333333333,0.665,0.6456349206349206,2000,gini,,1,94,True,-1,707878,
1225,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.6566666666666667,0.615,0.6182539682539683,2000,gini,,2,94,True,-1,707878,
1226,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,94,True,-1,707878,
1227,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6341278758578102, 0.7949630332330988)",0.6721428571428572,0.5650000000000001,0.5921717171717172,2000,gini,,10,94,True,-1,707878,
1228,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,2000,gini,,15,94,True,-1,707878,
1229,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,94,True,-1,707878,
1230,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6432070948556698, 0.8058838142352391)",0.6583333333333333,0.665,0.6456349206349206,2000,gini,,1,98,True,-1,707878,
1231,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,2000,gini,,2,98,True,-1,707878,
1232,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,98,True,-1,707878,
1233,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,98,True,-1,707878,
1234,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,15,98,True,-1,707878,
1235,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,98,True,-1,707878,
1236,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6833333333333333,0.64,0.6452380952380953,2000,gini,,1,102,True,-1,707878,
1237,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,2000,gini,,2,102,True,-1,707878,
1238,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,102,True,-1,707878,
1239,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,102,True,-1,707878,
1240,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,2000,gini,,15,102,True,-1,707878,
1241,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,102,True,-1,707878,
1242,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.675,0.64,0.6384920634920634,2000,gini,,1,106,True,-1,707878,
1243,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,2000,gini,,2,106,True,-1,707878,
1244,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,106,True,-1,707878,
1245,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,106,True,-1,707878,
1246,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,2000,gini,,15,106,True,-1,707878,
1247,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,106,True,-1,707878,
1248,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.6284833674817999, 0.8006075416091091)",0.6483333333333333,0.64,0.628968253968254,2000,gini,,1,110,True,-1,707878,
1249,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,2000,gini,,2,110,True,-1,707878,
1250,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,2000,gini,,5,110,True,-1,707878,
1251,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,110,True,-1,707878,
1252,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,2000,gini,,15,110,True,-1,707878,
1253,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,110,True,-1,707878,
1254,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.6833333333333333,0.665,0.6563492063492063,2000,gini,,1,114,True,-1,707878,
1255,euclidian_px_all,randomforestclassifier,None,0.7345454545454545,"(0.646294679183047, 0.822796229907862)",0.6900000000000001,0.64,0.6468253968253969,2000,gini,,2,114,True,-1,707878,
1256,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,114,True,-1,707878,
1257,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,114,True,-1,707878,
1258,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,2000,gini,,15,114,True,-1,707878,
1259,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,114,True,-1,707878,
1260,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.6833333333333333,0.665,0.6563492063492063,2000,gini,,1,118,True,-1,707878,
1261,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.637622358507673, 0.811468550583236)",0.6816666666666668,0.615,0.628968253968254,2000,gini,,2,118,True,-1,707878,
1262,euclidian_px_all,randomforestclassifier,None,0.7327272727272727,"(0.6462295357674334, 0.819225009687112)",0.6888095238095238,0.5900000000000001,0.6183621933621933,2000,gini,,5,118,True,-1,707878,
1263,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,118,True,-1,707878,
1264,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,2000,gini,,15,118,True,-1,707878,
1265,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,118,True,-1,707878,
1266,euclidian_px_all,randomforestclassifier,None,0.7054545454545454,"(0.6232457096703565, 0.7876633812387344)",0.64,0.615,0.6111111111111112,2000,gini,,1,122,True,-1,707878,
1267,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.615,0.6278860028860029,2000,gini,,2,122,True,-1,707878,
1268,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,122,True,-1,707878,
1269,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,122,True,-1,707878,
1270,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,2000,gini,,15,122,True,-1,707878,
1271,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,122,True,-1,707878,
1272,euclidian_px_all,randomforestclassifier,None,0.7054545454545454,"(0.6232457096703565, 0.7876633812387344)",0.64,0.615,0.6111111111111112,2000,gini,,1,126,True,-1,707878,
1273,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.623186937167376, 0.8059039719235329)",0.665,0.615,0.6218253968253968,2000,gini,,2,126,True,-1,707878,
1274,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,126,True,-1,707878,
1275,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,126,True,-1,707878,
1276,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6616114301895597, 0.8056612970831676)",0.6988095238095238,0.615,0.6326479076479077,2000,gini,,15,126,True,-1,707878,
1277,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,126,True,-1,707878,
1278,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6441563175851779, 0.8231164096875494)",0.6833333333333333,0.665,0.6563492063492063,2000,gini,,1,130,True,-1,707878,
1279,euclidian_px_all,randomforestclassifier,None,0.7345454545454545,"(0.646294679183047, 0.822796229907862)",0.6900000000000001,0.64,0.6468253968253969,2000,gini,,2,130,True,-1,707878,
1280,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,130,True,-1,707878,
1281,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,130,True,-1,707878,
1282,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,2000,gini,,15,130,True,-1,707878,
1283,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,130,True,-1,707878,
1284,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.629292316343998, 0.8179804109287293)",0.6733333333333333,0.64,0.6396825396825397,2000,gini,,1,134,True,-1,707878,
1285,euclidian_px_all,randomforestclassifier,None,0.7145454545454545,"(0.623186937167376, 0.8059039719235329)",0.665,0.615,0.6218253968253968,2000,gini,,2,134,True,-1,707878,
1286,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,134,True,-1,707878,
1287,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,134,True,-1,707878,
1288,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6492046761498459, 0.7998862329410631)",0.6916666666666667,0.615,0.6265873015873016,2000,gini,,15,134,True,-1,707878,
1289,euclidian_px_all,randomforestclassifier,None,0.7154545454545456,"(0.637538531993133, 0.7933705589159581)",0.675,0.5900000000000001,0.6027777777777776,2000,gini,,20,134,True,-1,707878,
1290,euclidian_px_all,randomforestclassifier,None,0.7245454545454545,"(0.6432070948556698, 0.8058838142352391)",0.6583333333333333,0.665,0.6456349206349206,2000,gini,,1,138,True,-1,707878,
1291,euclidian_px_all,randomforestclassifier,None,0.7336363636363636,"(0.6495710154032556, 0.8177017118694717)",0.6983333333333334,0.615,0.6361111111111111,2000,gini,,2,138,True,-1,707878,
1292,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,5,138,True,-1,707878,
1293,euclidian_px_all,randomforestclassifier,None,0.7236363636363636,"(0.6344113481321031, 0.8128613791406242)",0.6721428571428572,0.5900000000000001,0.6112193362193362,2000,gini,,10,138,True,-1,707878,
